Timestamp;Age_;Age;Gender_;Gender;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence;comments
28/08/2014 08:43;maior que 72;38;M;Male;United States;MN;No;No;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 11:27;maior que 72;38;F;f;United States;NC;No;Yes;Yes;Sometimes;26-100;No;No;Yes;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;No;No;No;No;Don't know;No;I work for the state so the health plan is large and cumbersome.  I believe it covers most medical as a state benefit but I haven't seen any promotion of it.  And it's not really the same as a tech company where I am.  We are an IT department but hardly run like any tech company around.
28/08/2014 11:44;maior que 72;38;M;Male;Ireland;NA;No;Yes;Yes;Sometimes;1-5;No;Yes;No;No;No;No;No;Very difficult;Yes;Yes;No;No;No;No;No;No;NA
28/08/2014 13:17;maior que 72;38;M;Male;United States;MI;No;No;No;Never;26-100;No;Yes;Yes;Yes;No;No;Don't know;Somewhat easy;Maybe;No;Some of them;Yes;No;Maybe;No;Yes;NA
28/08/2014 14:53;maior que 72;38;M;M;United States;IL;No;No;No;Never;More than 1000;Yes;Yes;No;Yes;No;No;No;Very difficult;Yes;Yes;No;No;No;No;Don't know;No;NA
28/08/2014 17:28;maior que 72;38;M;m;United Kingdom;NA;No;Yes;No;NA;500-1000;No;No;Yes;Yes;Yes;Yes;Don't know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;No;No;NA
28/08/2014 22:17;maior que 72;38;M;Male;United States;WA;No;Yes;Yes;Sometimes;100-500;No;Yes;No;Not sure;No;No;Don't know;Very difficult;Yes;Yes;No;Some of them;No;Maybe;No;No;* Small family business - YMMV.
28/08/2014 22:20;maior que 72;38;M;Male;United Kingdom;NA;Yes;Yes;Yes;Rarely;1-5;Yes;No;No;No;No;No;Yes;Very difficult;Maybe;No;No;No;No;No;No;No;NA
29/08/2014 02:10;maior que 72;38;M;Male;United States;TN;No;No;No;NA;6-25;No;Yes;No;No;No;No;Yes;Don't know;Maybe;No;Some of them;Yes;Maybe;Maybe;Don't know;No;Some of these should not be required.
29/08/2014 08:46;maior que 72;38;M;cis male;United States;WA;No;No;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;Maybe;No;Yes;NA
29/08/2014 09:12;maior que 72;38;M;Male;United Kingdom;NA;No;No;No;NA;1-5;Yes;Yes;No;No;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
29/08/2014 09:36;maior que 72;38;M;m;United States;PA;No;Yes;Yes;Sometimes;100-500;Yes;No;Yes;Yes;No;Yes;Yes;Very easy;No;No;Yes;Yes;Yes;Yes;Don't know;No;While mental health is a part of our insurance program the UCR is 50% of 140% of medicare which means a solo mental health practitioner who will charge in my area $150-$180 a session will only result in a $45-$60 reimbursement and thus a very high out of pocket expense. This usage of a different schedule for UCR and often the lower rate is very hard to determine before purchasing insurance even in the new health insurance exchanges.
29/08/2014 09:53;maior que 72;38;F;Female;United States;OR;No;Yes;No;Sometimes;26-100;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
29/08/2014 16:56;maior que 72;38;M;male;United States;IN;No;Yes;No;Never;More than 1000;No;No;Yes;Not sure;Yes;Yes;Don't know;Don't know;Yes;Maybe;Some of them;No;No;No;No;No;NA
30/08/2014 16:13;maior que 72;38;M;Male;United States;NY;No;Yes;Yes;Rarely;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Yes;No;No;Yes;No;Yes;Don't know;No;NA
01/09/2014 17:59;maior que 72;38;M;Male;United Kingdom;NA;No;Yes;Yes;Sometimes;1-5;No;Yes;No;Not sure;Don't know;Don't know;Don't know;Very easy;No;No;Some of them;Yes;Maybe;Yes;Don't know;No;NA
02/09/2014 08:00;maior que 72;38;M;Male;Canada;NA;No;Yes;Yes;Rarely;100-500;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;No;No;Yes;Yes;No;Maybe;No;No;NA
14/09/2014 20:50;maior que 72;38;M;male;United States;NY;No;Yes;No;NA;6-25;No;Yes;Don't know;No;No;No;Don't know;Somewhat difficult;No;No;Some of them;Yes;No;No;Don't know;Yes;NA
30/09/2014 09:19;maior que 72;38;M;male;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don't know;Maybe;No;Some of them;No;No;Maybe;No;Yes;NA
16/11/2014 08:42;maior que 72;38;M;Male;United States;AL;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Yes;No;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
21/02/2015 04:18;maior que 72;38;M;male;Italy;NA;No;No;No;Never;26-100;No;Yes;Don't know;Not sure;Don't know;Don't know;Yes;Don't know;No;No;Some of them;Yes;Yes;Maybe;No;No;NA
21/02/2015 09:48;maior que 72;38;M;Male;United States;TX;No;No;Yes;Sometimes;More than 1000;Yes;Yes;Yes;No;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;No;No;Don't know;No;I openly discuss my mental health struggles. I have found that doing so encourages people who also struggle to seek treatment. I'm willing to risk losing the support of people who don't understand if it helps those who understand all too well.
27/08/2014 11:32;maior que 72;39;M;M;Canada;NA;NA;No;No;Never;1-5;Yes;Yes;No;Yes;No;No;Yes;Don't know;No;No;No;No;No;No;No;No;NA
27/08/2014 12:07;maior que 72;39;M;Male;United Kingdom;NA;Yes;No;Yes;Often;6-25;No;Yes;No;No;No;No;Don't know;Very difficult;Maybe;No;Some of them;No;No;Maybe;No;Yes;NA
27/08/2014 12:37;maior que 72;39;M;M;United Kingdom;NA;No;No;No;Never;26-100;No;No;No;No;No;No;Don't know;Don't know;Yes;Maybe;No;No;No;No;Don't know;No;NA
27/08/2014 12:37;maior que 72;39;M;Male;United States;IA;No;No;Yes;Often;More than 1000;No;Yes;Yes;Not sure;No;No;Don't know;Somewhat easy;No;No;Yes;Yes;No;No;Don't know;No;NA
27/08/2014 15:46;maior que 72;39;M;Male;United States;CA;No;Yes;No;Often;More than 1000;No;Yes;Yes;No;No;Don't know;Don't know;Don't know;Yes;No;Some of them;Some of them;No;Maybe;No;Yes;NA
27/08/2014 16:14;maior que 72;39;F;Female;United Kingdom;NA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Yes;Don't know;Don't know;Yes;No;Some of them;Some of them;No;Maybe;No;Yes;NA
27/08/2014 16:55;maior que 72;39;M;Male;United States;WA;No;No;No;Never;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;No;No;Yes;No;I work for an extremely supportive company and we are amazingly open about mental health issues. Employees often share their struggles with the whole team and receive a high level of support in return.
27/08/2014 17:49;maior que 72;39;M;M;United States;WI;No;Yes;Yes;Often;26-100;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Somewhat easy;Yes;No;Some of them;Yes;No;No;No;No;NA
27/08/2014 19:38;maior que 72;39;M;Male;United States;OR;No;No;Yes;Sometimes;500-1000;No;Yes;Yes;Not sure;Yes;Don't know;Yes;Don't know;Yes;Maybe;Yes;Yes;No;Maybe;Don't know;No;NA
28/08/2014 04:07;maior que 72;39;M;M;United States;FL;No;No;No;Rarely;More than 1000;Yes;No;Don't know;No;Yes;Yes;Don't know;Don't know;No;No;Some of them;Some of them;No;Maybe;Don't know;No;I mostly suffer from social anxiety which keeps me from attending conferences. In my small dev group a big problem is a supervisor who's a workaholic and will never say no when asked to do something so he's doing the job of at least two ppl (poorly) and working crazy hours setting the tone for the test of us that work/life balance isn't important.
28/08/2014 09:56;maior que 72;39;F;F;United States;TX;No;No;No;NA;More than 1000;Yes;No;No;Yes;No;No;Don't know;Very difficult;Yes;Maybe;No;No;No;Maybe;No;No;NA
28/08/2014 11:02;maior que 72;39;M;Male;United Kingdom;NA;No;No;Yes;Sometimes;100-500;No;Yes;No;No;No;No;Don't know;Very easy;No;No;No;Some of them;No;Yes;Yes;No;NA
28/08/2014 11:48;maior que 72;39;M;Male;Netherlands;NA;Yes;No;No;NA;6-25;No;Yes;No;No;Yes;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;NA
28/08/2014 11:59;maior que 72;39;M;male;United Kingdom;NA;No;No;Yes;Sometimes;500-1000;No;No;Don't know;No;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;No;NA
28/08/2014 12:08;maior que 72;39;M;Male;Canada;NA;No;No;Yes;Sometimes;100-500;No;No;Yes;Yes;Yes;Yes;Yes;Very easy;Yes;No;Some of them;Yes;No;Maybe;No;Yes;NA
28/08/2014 12:44;maior que 72;39;M;m;Switzerland;NA;No;No;Yes;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Some of them;No;Maybe;Yes;No;NA
28/08/2014 13:40;maior que 72;39;M;M;United States;CT;No;No;No;NA;26-100;Yes;Yes;Yes;No;No;No;Don't know;Don't know;Yes;Maybe;No;No;No;No;Don't know;No;NA
28/08/2014 14:31;maior que 72;39;F;Female;United States;WA;No;No;No;Sometimes;26-100;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Yes;No;No;No;No;Yes;Don't know;No;NA
28/08/2014 14:38;maior que 72;39;M;Male;United States;FL;No;Yes;Yes;Sometimes;500-1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Very difficult;Maybe;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 17:10;maior que 72;39;M;M;United States;KS;No;No;No;NA;1-5;Yes;Yes;No;Yes;No;No;Don't know;Very difficult;Maybe;Maybe;Some of them;Yes;Maybe;Maybe;No;No;Thank you for all you are doing to study this topic and raise awareness in our communities. 
28/08/2014 17:16;maior que 72;39;M;Male;United States;TN;No;No;No;NA;More than 1000;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 17:33;maior que 72;39;M;Male;United States;TN;No;Yes;No;Sometimes;More than 1000;No;Yes;Yes;No;Yes;Yes;Don't know;Don't know;Maybe;Maybe;Some of them;Yes;Maybe;Maybe;Don't know;Yes;I would add that while there were negative consequences for coworkers with mental health they were given a HUGE amount of leeway.  I think the team at large tried their best to be kind but that's how the person suffered.  The company actually gave this person a lot of help.  Which was cool.  But the team still discriminated.
29/08/2014 00:05;maior que 72;39;M;Male;United States;AZ;No;Yes;Yes;Often;26-100;No;Yes;Yes;Yes;No;No;Yes;Don't know;Yes;No;Some of them;No;No;No;No;No;NA
29/08/2014 09:02;maior que 72;39;F;Female;United Kingdom;NA;No;Yes;No;Rarely;500-1000;Yes;Yes;Don't know;Not sure;No;No;Don't know;Somewhat difficult;Yes;Yes;No;No;No;No;No;Yes;NA
29/08/2014 09:24;maior que 72;39;M;male;United States;MN;No;No;Yes;Rarely;100-500;Yes;Yes;Yes;Yes;No;No;Yes;Very easy;Maybe;No;Some of them;Yes;No;No;Don't know;No;NA
29/08/2014 09:42;maior que 72;39;M;M;United States;IN;No;Yes;Yes;Sometimes;6-25;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Yes;Yes;No;NA
29/08/2014 11:32;maior que 72;39;M;Male;United Kingdom;NA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;No;Yes;Yes;Yes;Yes;Somewhat difficult;No;No;Yes;Yes;No;Maybe;Yes;Yes;These result may be a tad confusing so a summary follows.* Currently self-employed so employer is me :)* Last place of employment was amazing when I first discovered I was bi-polar and helped me as long as I was there up to and including a mental health course for the whole team (although no mention why to others which was great).* I've never had a negative reaction yet but I know others who have.* I've been very lucky with company I keep which is why my experience is largely good.
29/08/2014 11:40;maior que 72;39;M;Male;United States;WA;No;Yes;Yes;Sometimes;500-1000;No;Yes;Yes;Yes;No;Don't know;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No;NA
29/08/2014 12:54;maior que 72;39;F;Female;United States;OH;No;No;Yes;Sometimes;6-25;Yes;Yes;No;No;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;Maybe;No;No;I've never heard of a workplace that would actually allow you to call off for mental health reasons. So many places require a doctor's note for calling off sick. It's all set up to make you feel worse if you can't just suck it up. Thanks for working to change this!!!
01/09/2014 21:03;maior que 72;39;M;M;United Kingdom;NA;No;Yes;Yes;Sometimes;More than 1000;No;No;No;No;No;No;Yes;Very easy;Maybe;Maybe;Some of them;Yes;Maybe;Maybe;Yes;No;Despite the impression that several 'no' responses might give my employer has been very supportive. But then I work in health care.
02/09/2014 09:57;maior que 72;39;M;Male;United States;TN;No;Yes;Yes;Often;26-100;No;No;Don't know;Not sure;No;No;Don't know;Somewhat easy;Yes;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
21/02/2015 17:19;maior que 72;39;M;Male;Netherlands;NA;No;No;No;NA;More than 1000;No;No;Yes;Not sure;Yes;Don't know;Don't know;Somewhat easy;Maybe;Maybe;No;Some of them;No;No;Yes;No;NA
22/02/2015 02:40;maior que 72;39;M;Male;Greece;NA;No;No;No;NA;6-25;Yes;Yes;No;No;No;No;Yes;Don't know;Yes;No;No;No;No;No;Don't know;No;NA
27/08/2014 11:40;maior que 72;40;F;female;United States;WI;No;No;Yes;Sometimes;1-5;No;Yes;Yes;Yes;No;No;Don't know;Don't know;Maybe;No;Some of them;No;No;Maybe;Yes;No;NA
27/08/2014 11:51;maior que 72;40;M;Male;United States;CA;No;Yes;No;Sometimes;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;Yes;Maybe;Some of them;No;No;No;No;Yes;NA
27/08/2014 12:13;maior que 72;40;M;male;United States;TX;No;No;Yes;Sometimes;26-100;No;Yes;No;Yes;No;No;Yes;Very difficult;No;No;Yes;Yes;Yes;Yes;No;No;NA
27/08/2014 13:06;maior que 72;40;F;Female;United States;DC;No;No;No;NA;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Yes;No;NA
27/08/2014 13:35;maior que 72;40;M;M;United States;OH;No;No;Yes;Sometimes;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Yes;Maybe;No;No;No;Maybe;No;Yes;I have only discussed my mental illness with close family members. I feel completely uncomfortable discussing with anyone at my place of employment as I am concerned it would have negative consequences.
27/08/2014 15:24;maior que 72;40;F;female;United States;PA;No;Yes;Yes;Rarely;More than 1000;No;No;Yes;No;Don't know;Don't know;Don't know;Somewhat easy;Maybe;Maybe;No;No;No;No;Don't know;No;NA
27/08/2014 15:53;maior que 72;40;Outro;Genderqueer;United States;VA;No;Yes;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Don't know;Yes;Don't know;Yes;Maybe;No;Some of them;No;Maybe;Yes;No;NA
27/08/2014 16:31;maior que 72;40;M;Male;Ireland;NA;Yes;Yes;No;NA;More than 1000;No;Yes;No;No;No;No;No;Don't know;Yes;Maybe;Some of them;No;No;Maybe;No;Yes;NA
27/08/2014 19:34;maior que 72;40;M;Male;Canada;NA;No;No;No;Never;26-100;No;Yes;No;No;No;No;Don't know;Somewhat difficult;No;No;Some of them;Some of them;No;No;No;No;NA
27/08/2014 21:54;maior que 72;40;F;Female;United States;MA;No;No;No;Never;26-100;No;No;Don't know;Not sure;No;No;Don't know;Somewhat easy;Maybe;Maybe;Yes;Yes;Maybe;Maybe;Don't know;No;NA
28/08/2014 11:21;maior que 72;40;M;Male;Thailand;NA;Yes;No;No;Never;6-25;No;Yes;No;No;No;No;Yes;Very easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;NA
28/08/2014 13:48;maior que 72;40;F;female;United States;WA;No;Yes;Yes;Sometimes;100-500;No;No;Yes;Yes;Yes;Yes;Yes;Don't know;Maybe;No;Some of them;Yes;No;No;Don't know;Yes;I'm comfortable talking about mental health with my current supervisor & my immediate at my current job but this is a first for me!
28/08/2014 14:52;maior que 72;40;F;Female;United States;WA;No;Yes;Yes;Sometimes;100-500;No;No;Yes;Not sure;Yes;Don't know;Don't know;Don't know;Yes;Maybe;Some of them;No;No;No;Don't know;No;NA
28/08/2014 15:37;maior que 72;40;M;M;United States;MI;Yes;No;No;Sometimes;1-5;Yes;Yes;Don't know;Not sure;No;No;Don't know;Somewhat easy;Yes;Maybe;Some of them;No;No;No;Don't know;No;NA
28/08/2014 15:50;maior que 72;40;M;M;United States;CA;No;No;No;Never;100-500;No;Yes;Yes;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
28/08/2014 16:57;maior que 72;40;M;m;United States;TN;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;No;No;Yes;No;NA
28/08/2014 16:57;maior que 72;40;M;M;United States;IL;No;No;No;Rarely;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;No;No;Some of them;Some of them;No;Maybe;Don't know;No;While not personally affected I do have immediate family with mental health illness and my employer has been very supportive. Thanks for doing this survey.
28/08/2014 17:39;maior que 72;40;M;M;United States;TN;No;Yes;Yes;Often;500-1000;Yes;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;Yes;Don't know;No;Bipolar spectrum is tricky.
28/08/2014 23:03;maior que 72;40;M;Male;United States;WA;No;Yes;Yes;Sometimes;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Very difficult;Yes;No;Some of them;Some of them;No;Maybe;Don't know;Yes;NA
29/08/2014 00:43;maior que 72;40;M;Male;United States;WA;No;Yes;Yes;Sometimes;6-25;No;Yes;Yes;Yes;Don't know;Don't know;Yes;Very easy;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
29/08/2014 07:28;maior que 72;40;M;Male;United States;IN;No;Yes;Yes;Rarely;6-25;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;No;No;Yes;Yes;No;Maybe;Don't know;No;NA
29/08/2014 08:57;maior que 72;40;M;Male;United States;ME;No;Yes;Yes;Sometimes;1-5;Yes;Yes;No;No;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Yes;No;Maybe;No;No;NA
29/08/2014 09:47;maior que 72;40;M;male;United States;TN;No;No;No;NA;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don't know;Maybe;No;No;Yes;No;No;Don't know;No;NA
29/08/2014 10:32;maior que 72;40;F;female;United States;GA;No;Yes;No;Never;100-500;Yes;Yes;Yes;Yes;Yes;No;Don't know;Don't know;Yes;Yes;No;No;No;No;Don't know;No;NA
29/08/2014 10:55;maior que 72;40;M;Male;United States;NC;No;Yes;No;Sometimes;More than 1000;Yes;No;Yes;Not sure;Yes;Don't know;Don't know;Don't know;Yes;Maybe;Some of them;Some of them;No;Maybe;No;No;NA
29/08/2014 11:20;maior que 72;40;M;M;United States;WI;No;Yes;Yes;Sometimes;More than 1000;Yes;Yes;Yes;Yes;No;Yes;Don't know;Don't know;Yes;No;No;No;No;Maybe;Don't know;No;NA
29/08/2014 14:09;maior que 72;40;M;Male;United States;WA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Yes;Yes;No;No;No;Maybe;No;Yes;NA
29/08/2014 19:34;maior que 72;40;M;male;United States;WA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Not sure;Yes;Don't know;Don't know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;Yes;Really manager dependent. I have had managers who work with my strengths and others who want my to work on my weaknesses which are directly tied to my mental issues. 
30/08/2014 13:48;maior que 72;40;M;m;United States;WA;No;No;No;NA;More than 1000;No;No;Yes;Not sure;Don't know;Don't know;Don't know;Somewhat easy;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
30/08/2014 14:00;maior que 72;40;M;Male;United Kingdom;NA;No;No;Yes;Never;100-500;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Very easy;Maybe;No;Yes;Some of them;No;Maybe;Don't know;No;NA
12/09/2014 19:18;maior que 72;40;F;F;United States;MN;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;Yes;Yes;Somewhat easy;No;No;Yes;Yes;No;Maybe;Yes;Yes;NA
26/09/2014 08:45;maior que 72;40;M;m;China;NA;Yes;No;No;Sometimes;1-5;Yes;Yes;No;Yes;No;No;Don't know;Somewhat easy;No;No;Some of them;Some of them;Maybe;Maybe;Don't know;No;NA
15/12/2014 00:43;maior que 72;40;M;Male;United States;AL;No;Yes;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;No;Yes;Don't know;Maybe;No;Some of them;No;No;No;Yes;No;NA
27/08/2014 11:36;maior que 72;41;M;Male;United States;IA;No;No;Yes;Never;More than 1000;No;No;Don't know;No;No;Don't know;Don't know;Don't know;Maybe;No;No;No;No;Yes;Don't know;No;NA
27/08/2014 12:58;maior que 72;41;M;male;United States;FL;No;No;Yes;Often;6-25;Yes;Yes;No;Not sure;No;No;Don't know;Very difficult;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don't know;No;NA
27/08/2014 13:09;maior que 72;41;M;Male (CIS);United States;VA;No;No;No;NA;26-100;No;Yes;Yes;Not sure;No;No;Don't know;Very easy;Yes;No;No;Some of them;No;No;Don't know;No;NA
27/08/2014 13:23;maior que 72;41;M;Male;United States;TX;No;No;Yes;Rarely;500-1000;Yes;Yes;Yes;Yes;No;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;No;Maybe;Maybe;No;No;I found it difficult to answer all of the questions effectively as many of them would depend on the nature of the mental health issues as some seem more socially accepted than others. For some people telling your current supervisor that you have a history of bi-polar disorder might be easier than telling a potential employer that you have a history of compulsive gambling. They might both be bits of irrelevant information (past behavior and not indicators of future behavior). However western culture pushes us to appear as capable as possible to our supervisors in pursuit of excellence in our work. Providing information that could create a negative bias seems like a more genuine and yet more risky approach to the discussion.
27/08/2014 13:54;maior que 72;41;M;Male;United States;AL;No;No;Yes;Sometimes;26-100;Yes;Yes;Yes;Yes;Don't know;No;Don't know;Very easy;No;No;Yes;Yes;Yes;Yes;Yes;No;I think I am very lucky in my workplace. Our CEO has a degree in psychology.
27/08/2014 14:28;maior que 72;41;M;Male;United States;SD;No;Yes;Yes;Rarely;100-500;Yes;Yes;Yes;Yes;Don't know;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 15:20;maior que 72;41;M;m;United States;WA;No;Yes;Yes;Often;More than 1000;No;Yes;Yes;No;Yes;Yes;Don't know;Somewhat difficult;Maybe;No;Yes;Some of them;No;Maybe;No;Yes;NA
27/08/2014 15:23;maior que 72;41;M;Male;Canada;NA;No;No;Yes;Never;500-1000;No;Yes;Yes;Not sure;No;Don't know;Don't know;Somewhat easy;No;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 15:44;maior que 72;41;M;m;United States;PA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Maybe;No;Some of them;Yes;Maybe;Yes;Yes;Yes;NA
27/08/2014 17:32;maior que 72;41;F;Female;United States;NA;No;Yes;Yes;Rarely;500-1000;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;Maybe;Maybe;Some of them;Some of them;No;No;Yes;No;NA
27/08/2014 21:17;maior que 72;41;M;male;United States;CA;No;Yes;Yes;Often;More than 1000;No;Yes;Yes;No;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;Yes;NA
27/08/2014 22:11;maior que 72;41;M;m;United States;TN;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Not sure;Yes;Yes;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;No;No;NA
28/08/2014 14:00;maior que 72;41;M;Male;United States;TX;No;Yes;No;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Yes;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;No;No;NA
28/08/2014 17:14;maior que 72;41;M;male;United Kingdom;NA;No;No;No;NA;26-100;No;No;Yes;Yes;Yes;Yes;Yes;Don't know;Maybe;Maybe;Some of them;Some of them;No;Yes;No;Yes;NA
28/08/2014 17:27;maior que 72;41;M;M;United States;DC;No;Yes;No;Never;500-1000;Yes;No;Don't know;No;No;No;Don't know;Don't know;Maybe;No;No;No;No;No;Don't know;No;NA
29/08/2014 11:27;maior que 72;41;M;Male;United States;IL;Yes;No;Yes;Often;1-5;Yes;No;No;Yes;Yes;Yes;Yes;Very difficult;No;No;Some of them;Some of them;No;No;Yes;Yes;NA
29/08/2014 13:23;maior que 72;41;M;M;United States;IL;No;No;No;Rarely;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;Maybe;Maybe;Some of them;No;No;No;Yes;Yes;NA
29/08/2014 16:51;maior que 72;41;M;male;Germany;NA;No;No;Yes;Sometimes;More than 1000;No;Yes;Don't know;No;No;No;Don't know;Somewhat difficult;No;No;Yes;Yes;No;No;Yes;No;NA
01/09/2014 06:53;maior que 72;41;M;M;United Kingdom;NA;No;Yes;No;NA;6-25;No;Yes;No;No;No;No;Don't know;Somewhat difficult;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don't know;No;NA
21/02/2015 11:48;maior que 72;41;F;female;Netherlands;NA;Yes;No;Yes;Rarely;1-5;Yes;Yes;Don't know;Yes;Don't know;Yes;No;Somewhat easy;No;No;Yes;Yes;Yes;Yes;Yes;No;The data will be skewed for self-employed people as the questions contain some bias.Having said that: being self-employed I *choose* to work for companies which want to employ *me* not just my skills but including my opinions my life-experience etc. If a potential contract/job doesn't *feel* right I prefer to not take it (and be poor) than to compromise myself.
25/06/2015 12:24;maior que 72;41;F;Female;United States;WA;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;No;No;Don't know;Don't know;Don't know;Yes;Maybe;No;No;No;No;Don't know;No;NA
27/08/2014 11:32;maior que 72;42;F;Female;United States;IL;NA;Yes;Yes;Sometimes;100-500;No;Yes;Yes;Yes;No;No;No;Very difficult;Maybe;No;Yes;Yes;No;Maybe;No;No;NA
27/08/2014 11:33;maior que 72;42;F;female;United States;CA;NA;Yes;Yes;Sometimes;26-100;No;No;Yes;Yes;No;No;Don't know;Somewhat difficult;Yes;Yes;Yes;Yes;Maybe;Maybe;No;Yes;NA
27/08/2014 11:39;maior que 72;42;M;Male;United States;WA;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;Maybe;No;Some of them;Some of them;Maybe;Yes;Don't know;No;I selected my current employer based on its policies about self care and the quality of their overall health and wellness benefits. I still have residual caution from previous employers who ranged from ambivalent to indifferent to actively hostile regarding mental health concerns.
27/08/2014 12:48;maior que 72;42;M;male;United States;CA;No;No;No;NA;6-25;No;Yes;No;Yes;No;No;Don't know;Very difficult;Maybe;No;Yes;Yes;No;Maybe;No;No;NA
