Timestamp;Age_;Age;Gender_;Gender;Continent_;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence
27/08/2014 20:52;28|-38;37;M;Male;North America;United States;PA;No;Yes;No;Never;26-100;No;Yes;Don t know;No;No;Don t know;Don t know;Somewhat easy;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 23:57;28|-38;37;M;Male;North America;United States;WA;No;No;No;Often;More than 1000;No;No;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;No;No;No
28/08/2014 02:15;28|-38;37;Outro;Guy (-ish) ^_^;North America;Canada;NA;No;Yes;Yes;Sometimes;100-500;No;No;Yes;Yes;No;No;Don t know;Somewhat difficult;Yes;Maybe;Some of them;Some of them;No;Maybe;No;No
28/08/2014 03:47;28|-38;37;M;Male;Europe;Ireland;NA;Yes;No;No;Never;6-25;No;Yes;No;No;No;No;Don t know;Don t know;Yes;Maybe;No;No;No;Maybe;Don t know;No
28/08/2014 09:56;28|-38;37;M;Male;Europe;France;NA;No;No;No;NA;100-500;No;Yes;No;No;No;No;Don t know;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;Maybe;No;No
28/08/2014 09:58;28|-38;37;M;male;North America;United States;CA;No;Yes;Yes;Sometimes;100-500;No;Yes;Yes;Yes;Don t know;Don t know;Yes;Don t know;Maybe;No;Yes;Yes;No;No;Don t know;No
28/08/2014 10:02;28|-38;37;F;F;North America;United States;MO;No;No;No;NA;26-100;Yes;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Yes;No;Some of them;No;No;No;Don t know;No
28/08/2014 10:08;28|-38;37;M;male;North America;United States;NY;Yes;No;No;NA;6-25;Yes;Yes;Yes;Yes;Yes;No;Yes;Somewhat easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
28/08/2014 10:29;28|-38;37;M;m;Europe;United Kingdom;NA;No;No;Yes;Often;6-25;No;Yes;No;No;No;No;Don t know;Don t know;Yes;No;Yes;Yes;Maybe;Yes;No;No
28/08/2014 10:54;28|-38;37;M;male;Australia;Australia;NA;No;Yes;Yes;Sometimes;26-100;No;Yes;No;Yes;No;No;Yes;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;Yes
28/08/2014 11:21;28|-38;37;M;Male;North America;United States;MI;No;Yes;Yes;Sometimes;100-500;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
28/08/2014 11:38;28|-38;37;F;Female;North America;United States;CA;No;Yes;Yes;Rarely;26-100;No;No;Yes;Yes;Yes;Yes;Don t know;Don t know;Maybe;Maybe;Yes;Some of them;No;Maybe;Yes;No
28/08/2014 11:40;28|-38;37;M;Male;Europe;Ireland;NA;No;Yes;Yes;Sometimes;1-5;No;Yes;No;No;No;No;Don t know;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
28/08/2014 12:07;28|-38;37;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Rarely;6-25;No;Yes;No;No;No;No;Yes;Somewhat easy;Yes;No;Some of them;Yes;No;Maybe;No;Yes
28/08/2014 12:42;28|-38;37;M;Male;Europe;Netherlands;NA;No;No;No;NA;100-500;Yes;No;Don t know;No;Don t know;Don t know;Don t know;Somewhat easy;Maybe;No;Yes;Yes;No;No;Don t know;No
28/08/2014 13:04;28|-38;37;F;female;North America;United States;TX;No;No;Yes;Often;6-25;Yes;Yes;Don t know;Not sure;No;No;Yes;Somewhat difficult;Yes;No;Some of them;Some of them;No;Yes;No;Yes
28/08/2014 16:56;28|-38;37;M;Male;Europe;Italy;NA;No;No;No;Sometimes;26-100;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Yes;Yes;Some of them;No;No;No;No;No
28/08/2014 17:19;28|-38;37;M;Male;North America;United States;OK;No;Yes;No;NA;500-1000;No;No;Yes;Yes;No;No;Yes;Very easy;Maybe;No;No;No;No;No;No;No
28/08/2014 17:22;28|-38;37;M;Male;North America;United States;TN;No;No;No;Never;500-1000;Yes;Yes;Yes;No;Yes;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Yes;Yes
29/08/2014 08:59;28|-38;37;F;Female;North America;Canada;NA;Yes;Yes;Yes;Rarely;1-5;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;Yes;Maybe;Some of them;Some of them;Maybe;Maybe;Don t know;Yes
29/08/2014 10:13;28|-38;37;M;Male;North America;United States;IN;No;Yes;No;Sometimes;26-100;Yes;Yes;Don t know;No;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;Some of them;No;Maybe;No;No
29/08/2014 14:59;28|-38;37;F;female;North America;United States;NJ;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Yes;Yes;No;Don t know;Don t know;Don t know;Yes;Maybe;No;No;No;Maybe;Don t know;No
29/08/2014 16:50;28|-38;37;M;male;Europe;Germany;NA;No;No;No;NA;6-25;No;Yes;Don t know;No;No;No;Yes;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
29/08/2014 18:33;28|-38;37;M;Male;North America;United States;UT;No;No;Yes;Sometimes;100-500;No;Yes;Yes;No;No;Yes;Yes;Very easy;No;No;No;Yes;No;No;Yes;No
30/08/2014 12:35;28|-38;37;M;male;Europe;Germany;NA;No;No;No;NA;6-25;Yes;Yes;No;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;No;Maybe;Yes;Don t know;No
31/08/2014 04:31;28|-38;37;M;Male;Europe;Netherlands;NA;No;Yes;No;Sometimes;6-25;No;Yes;No;No;No;No;Yes;Somewhat easy;Maybe;No;Some of them;Yes;No;Maybe;Yes;No
02/09/2014 17:04;28|-38;37;M;Male;Europe;Netherlands;NA;Yes;No;No;Never;1-5;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Very easy;Yes;Yes;Some of them;Some of them;No;No;Don t know;No
21/02/2015 04:16;28|-38;37;M;Male;Europe;United Kingdom;NA;No;No;No;Never;26-100;Yes;Yes;Don t know;No;No;No;Don t know;Somewhat easy;No;No;Some of them;Yes;No;Yes;Don t know;No
27/08/2014 11:41;38|-48;38;M;Male;Europe;Portugal;NA;No;No;No;NA;100-500;No;Yes;No;Yes;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;Some of them;No;Maybe;No;No
27/08/2014 11:43;38|-48;38;F;Female;North America;United States;TX;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Yes;No
27/08/2014 11:56;38|-48;38;M;Male;Europe;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;No;No;No;Don t know;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Yes;Yes;No
27/08/2014 12:01;38|-48;38;M;Male;North America;United States;NY;No;Yes;No;Sometimes;100-500;Yes;Yes;Yes;Yes;No;Yes;Don t know;Don t know;No;No;Yes;Some of them;Maybe;Maybe;Yes;No
27/08/2014 12:36;38|-48;38;M;Male;North America;Costa Rica;NA;No;No;No;NA;26-100;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Yes;Yes;Maybe;Yes;No;No
27/08/2014 12:38;38|-48;38;M;Male;North America;United States;OR;No;Yes;Yes;Sometimes;100-500;No;Yes;Don t know;No;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 12:53;38|-48;38;F;Female;Africa;South Africa;NA;Yes;Yes;Yes;Often;1-5;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;Maybe;Don t know;Yes
27/08/2014 13:24;38|-48;38;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;More than 1000;No;No;Don t know;Not sure;Don t know;Don t know;Don t know;Very difficult;Yes;No;No;No;No;Maybe;No;No
27/08/2014 13:24;38|-48;38;M;Male;North America;United States;NH;No;No;No;Sometimes;26-100;Yes;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Yes;No;Maybe;No;No
27/08/2014 13:59;38|-48;38;M;Male;North America;United States;PA;No;No;Yes;Rarely;26-100;Yes;Yes;Yes;No;No;No;Don t know;Don t know;Yes;No;No;No;No;Maybe;No;No
27/08/2014 14:13;38|-48;38;F;Female;North America;United States;TX;No;No;Yes;Sometimes;1-5;No;Yes;No;Yes;No;No;Don t know;Don t know;No;Maybe;Some of them;No;No;No;Don t know;Yes
27/08/2014 16:04;38|-48;38;M;Male;Europe;United Kingdom;NA;Yes;No;Yes;Sometimes;26-100;Yes;Yes;No;No;No;No;Yes;Somewhat easy;Maybe;Maybe;Some of them;Yes;No;Maybe;Yes;No
27/08/2014 16:29;38|-48;38;F;female;North America;United States;AZ;No;No;Yes;NA;26-100;No;Yes;Yes;Yes;No;No;Yes;Don t know;Maybe;Maybe;No;No;No;No;No;No
27/08/2014 17:00;38|-48;38;M;male;North America;United States;VA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Not sure;Yes;Yes;Yes;Don t know;Yes;No;No;No;No;No;No;No
27/08/2014 17:08;38|-48;38;F;Female;North America;United States;PA;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Very easy;Maybe;No;Yes;Yes;No;No;No;Yes
27/08/2014 19:59;38|-48;38;M;Make;North America;United States;PA;No;Yes;Yes;Sometimes;100-500;No;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;Maybe;Some of them;No;No;No;Don t know;No
28/08/2014 00:47;38|-48;38;M;male;Europe;Netherlands;NA;No;Yes;No;Often;26-100;Yes;Yes;No;Not sure;No;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don t know;No
28/08/2014 08:43;38|-48;38;M;Male;North America;United States;MN;No;No;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 11:27;38|-48;38;F;f;North America;United States;NC;No;Yes;Yes;Sometimes;26-100;No;No;Yes;Not sure;No;Don t know;Don t know;Don t know;Maybe;No;No;No;No;No;Don t know;No
28/08/2014 11:44;38|-48;38;M;Male;Europe;Ireland;NA;No;Yes;Yes;Sometimes;1-5;No;Yes;No;No;No;No;No;Very difficult;Yes;Yes;No;No;No;No;No;No
28/08/2014 13:17;38|-48;38;M;Male;North America;United States;MI;No;No;No;Never;26-100;No;Yes;Yes;Yes;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;Yes;No;Maybe;No;Yes
28/08/2014 14:53;38|-48;38;M;M;North America;United States;IL;No;No;No;Never;More than 1000;Yes;Yes;No;Yes;No;No;No;Very difficult;Yes;Yes;No;No;No;No;Don t know;No
28/08/2014 17:28;38|-48;38;M;m;Europe;United Kingdom;NA;No;Yes;No;NA;500-1000;No;No;Yes;Yes;Yes;Yes;Don t know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;No;No
28/08/2014 22:17;38|-48;38;M;Male;North America;United States;WA;No;Yes;Yes;Sometimes;100-500;No;Yes;No;Not sure;No;No;Don t know;Very difficult;Yes;Yes;No;Some of them;No;Maybe;No;No
28/08/2014 22:20;38|-48;38;M;Male;Europe;United Kingdom;NA;Yes;Yes;Yes;Rarely;1-5;Yes;No;No;No;No;No;Yes;Very difficult;Maybe;No;No;No;No;No;No;No
29/08/2014 02:10;38|-48;38;M;Male;North America;United States;TN;No;No;No;NA;6-25;No;Yes;No;No;No;No;Yes;Don t know;Maybe;No;Some of them;Yes;Maybe;Maybe;Don t know;No
29/08/2014 08:46;38|-48;38;M;cis male;North America;United States;WA;No;No;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;Maybe;No;Yes
29/08/2014 09:12;38|-48;38;M;Male;Europe;United Kingdom;NA;No;No;No;NA;1-5;Yes;Yes;No;No;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Don t know;No
29/08/2014 09:36;38|-48;38;M;m;North America;United States;PA;No;Yes;Yes;Sometimes;100-500;Yes;No;Yes;Yes;No;Yes;Yes;Very easy;No;No;Yes;Yes;Yes;Yes;Don t know;No
29/08/2014 09:53;38|-48;38;F;Female;North America;United States;OR;No;Yes;No;Sometimes;26-100;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
29/08/2014 16:56;38|-48;38;M;male;North America;United States;IN;No;Yes;No;Never;More than 1000;No;No;Yes;Not sure;Yes;Yes;Don t know;Don t know;Yes;Maybe;Some of them;No;No;No;No;No
30/08/2014 16:13;38|-48;38;M;Male;North America;United States;NY;No;Yes;Yes;Rarely;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Yes;No;No;Yes;No;Yes;Don t know;No
01/09/2014 17:59;38|-48;38;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;1-5;No;Yes;No;Not sure;Don t know;Don t know;Don t know;Very easy;No;No;Some of them;Yes;Maybe;Yes;Don t know;No
02/09/2014 08:00;38|-48;38;M;Male;North America;Canada;NA;No;Yes;Yes;Rarely;100-500;No;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;No;No;Yes;Yes;No;Maybe;No;No
14/09/2014 20:50;38|-48;38;M;male;North America;United States;NY;No;Yes;No;NA;6-25;No;Yes;Don t know;No;No;No;Don t know;Somewhat difficult;No;No;Some of them;Yes;No;No;Don t know;Yes
30/09/2014 09:19;38|-48;38;M;male;North America;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don t know;Maybe;No;Some of them;No;No;Maybe;No;Yes
16/11/2014 08:42;38|-48;38;M;Male;North America;United States;AL;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Yes;No;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
21/02/2015 04:18;38|-48;38;M;male;Europe;Italy;NA;No;No;No;Never;26-100;No;Yes;Don t know;Not sure;Don t know;Don t know;Yes;Don t know;No;No;Some of them;Yes;Yes;Maybe;No;No
21/02/2015 09:48;38|-48;38;M;Male;North America;United States;TX;No;No;Yes;Sometimes;More than 1000;Yes;Yes;Yes;No;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;No;No;Don t know;No
27/08/2014 11:32;38|-48;39;M;M;North America;Canada;NA;NA;No;No;Never;1-5;Yes;Yes;No;Yes;No;No;Yes;Don t know;No;No;No;No;No;No;No;No
27/08/2014 12:07;38|-48;39;M;Male;Europe;United Kingdom;NA;Yes;No;Yes;Often;6-25;No;Yes;No;No;No;No;Don t know;Very difficult;Maybe;No;Some of them;No;No;Maybe;No;Yes
27/08/2014 12:37;38|-48;39;M;M;Europe;United Kingdom;NA;No;No;No;Never;26-100;No;No;No;No;No;No;Don t know;Don t know;Yes;Maybe;No;No;No;No;Don t know;No
27/08/2014 12:37;38|-48;39;M;Male;North America;United States;IA;No;No;Yes;Often;More than 1000;No;Yes;Yes;Not sure;No;No;Don t know;Somewhat easy;No;No;Yes;Yes;No;No;Don t know;No
27/08/2014 15:46;38|-48;39;M;Male;North America;United States;CA;No;Yes;No;Often;More than 1000;No;Yes;Yes;No;No;Don t know;Don t know;Don t know;Yes;No;Some of them;Some of them;No;Maybe;No;Yes
27/08/2014 16:14;38|-48;39;F;Female;Europe;United Kingdom;NA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Yes;Don t know;Don t know;Yes;No;Some of them;Some of them;No;Maybe;No;Yes
27/08/2014 16:55;38|-48;39;M;Male;North America;United States;WA;No;No;No;Never;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 17:49;38|-48;39;M;M;North America;United States;WI;No;Yes;Yes;Often;26-100;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;Somewhat easy;Yes;No;Some of them;Yes;No;No;No;No
27/08/2014 19:38;38|-48;39;M;Male;North America;United States;OR;No;No;Yes;Sometimes;500-1000;No;Yes;Yes;Not sure;Yes;Don t know;Yes;Don t know;Yes;Maybe;Yes;Yes;No;Maybe;Don t know;No
28/08/2014 04:07;38|-48;39;M;M;North America;United States;FL;No;No;No;Rarely;More than 1000;Yes;No;Don t know;No;Yes;Yes;Don t know;Don t know;No;No;Some of them;Some of them;No;Maybe;Don t know;No
28/08/2014 09:56;38|-48;39;F;F;North America;United States;TX;No;No;No;NA;More than 1000;Yes;No;No;Yes;No;No;Don t know;Very difficult;Yes;Maybe;No;No;No;Maybe;No;No
28/08/2014 11:02;38|-48;39;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;100-500;No;Yes;No;No;No;No;Don t know;Very easy;No;No;No;Some of them;No;Yes;Yes;No
28/08/2014 11:48;38|-48;39;M;Male;Europe;Netherlands;NA;Yes;No;No;NA;6-25;No;Yes;No;No;Yes;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
28/08/2014 11:59;38|-48;39;M;male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;500-1000;No;No;Don t know;No;No;No;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;No;Don t know;No
28/08/2014 12:08;38|-48;39;M;Male;North America;Canada;NA;No;No;Yes;Sometimes;100-500;No;No;Yes;Yes;Yes;Yes;Yes;Very easy;Yes;No;Some of them;Yes;No;Maybe;No;Yes
28/08/2014 12:44;38|-48;39;M;m;Europe;Switzerland;NA;No;No;Yes;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Some of them;No;Maybe;Yes;No
28/08/2014 13:40;38|-48;39;M;M;North America;United States;CT;No;No;No;NA;26-100;Yes;Yes;Yes;No;No;No;Don t know;Don t know;Yes;Maybe;No;No;No;No;Don t know;No
28/08/2014 14:31;38|-48;39;F;Female;North America;United States;WA;No;No;No;Sometimes;26-100;No;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Yes;No;No;No;No;Yes;Don t know;No
28/08/2014 14:38;38|-48;39;M;Male;North America;United States;FL;No;Yes;Yes;Sometimes;500-1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Very difficult;Maybe;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 17:10;38|-48;39;M;M;North America;United States;KS;No;No;No;NA;1-5;Yes;Yes;No;Yes;No;No;Don t know;Very difficult;Maybe;Maybe;Some of them;Yes;Maybe;Maybe;No;No
28/08/2014 17:16;38|-48;39;M;Male;North America;United States;TN;No;No;No;NA;More than 1000;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 17:33;38|-48;39;M;Male;North America;United States;TN;No;Yes;No;Sometimes;More than 1000;No;Yes;Yes;No;Yes;Yes;Don t know;Don t know;Maybe;Maybe;Some of them;Yes;Maybe;Maybe;Don t know;Yes
29/08/2014 00:05;38|-48;39;M;Male;North America;United States;AZ;No;Yes;Yes;Often;26-100;No;Yes;Yes;Yes;No;No;Yes;Don t know;Yes;No;Some of them;No;No;No;No;No
29/08/2014 09:02;38|-48;39;F;Female;Europe;United Kingdom;NA;No;Yes;No;Rarely;500-1000;Yes;Yes;Don t know;Not sure;No;No;Don t know;Somewhat difficult;Yes;Yes;No;No;No;No;No;Yes
29/08/2014 09:24;38|-48;39;M;male;North America;United States;MN;No;No;Yes;Rarely;100-500;Yes;Yes;Yes;Yes;No;No;Yes;Very easy;Maybe;No;Some of them;Yes;No;No;Don t know;No
29/08/2014 09:42;38|-48;39;M;M;North America;United States;IN;No;Yes;Yes;Sometimes;6-25;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Yes;Yes;No
29/08/2014 11:32;38|-48;39;M;Male;Europe;United Kingdom;NA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;No;Yes;Yes;Yes;Yes;Somewhat difficult;No;No;Yes;Yes;No;Maybe;Yes;Yes
29/08/2014 11:40;38|-48;39;M;Male;North America;United States;WA;No;Yes;Yes;Sometimes;500-1000;No;Yes;Yes;Yes;No;Don t know;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No
29/08/2014 12:54;38|-48;39;F;Female;North America;United States;OH;No;No;Yes;Sometimes;6-25;Yes;Yes;No;No;No;No;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;Maybe;No;No
01/09/2014 21:03;38|-48;39;M;M;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;More than 1000;No;No;No;No;No;No;Yes;Very easy;Maybe;Maybe;Some of them;Yes;Maybe;Maybe;Yes;No
02/09/2014 09:57;38|-48;39;M;Male;North America;United States;TN;No;Yes;Yes;Often;26-100;No;No;Don t know;Not sure;No;No;Don t know;Somewhat easy;Yes;No;Some of them;Some of them;No;Maybe;Don t know;No
21/02/2015 17:19;38|-48;39;M;Male;Europe;Netherlands;NA;No;No;No;NA;More than 1000;No;No;Yes;Not sure;Yes;Don t know;Don t know;Somewhat easy;Maybe;Maybe;No;Some of them;No;No;Yes;No
22/02/2015 02:40;38|-48;39;M;Male;Europe;Greece;NA;No;No;No;NA;6-25;Yes;Yes;No;No;No;No;Yes;Don t know;Yes;No;No;No;No;No;Don t know;No
27/08/2014 11:40;38|-48;40;F;female;North America;United States;WI;No;No;Yes;Sometimes;1-5;No;Yes;Yes;Yes;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Yes;No
27/08/2014 11:51;38|-48;40;M;Male;North America;United States;CA;No;Yes;No;Sometimes;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;Yes;Maybe;Some of them;No;No;No;No;Yes
27/08/2014 12:13;38|-48;40;M;male;North America;United States;TX;No;No;Yes;Sometimes;26-100;No;Yes;No;Yes;No;No;Yes;Very difficult;No;No;Yes;Yes;Yes;Yes;No;No
27/08/2014 13:06;38|-48;40;F;Female;North America;United States;DC;No;No;No;NA;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Yes;No
27/08/2014 13:35;38|-48;40;M;M;North America;United States;OH;No;No;Yes;Sometimes;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;Yes;Maybe;No;No;No;Maybe;No;Yes
27/08/2014 15:24;38|-48;40;F;female;North America;United States;PA;No;Yes;Yes;Rarely;More than 1000;No;No;Yes;No;Don t know;Don t know;Don t know;Somewhat easy;Maybe;Maybe;No;No;No;No;Don t know;No
27/08/2014 15:53;38|-48;40;Outro;Genderqueer;North America;United States;VA;No;Yes;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Don t know;Yes;Don t know;Yes;Maybe;No;Some of them;No;Maybe;Yes;No
27/08/2014 16:31;38|-48;40;M;Male;Europe;Ireland;NA;Yes;Yes;No;NA;More than 1000;No;Yes;No;No;No;No;No;Don t know;Yes;Maybe;Some of them;No;No;Maybe;No;Yes
27/08/2014 19:34;38|-48;40;M;Male;North America;Canada;NA;No;No;No;Never;26-100;No;Yes;No;No;No;No;Don t know;Somewhat difficult;No;No;Some of them;Some of them;No;No;No;No
27/08/2014 21:54;38|-48;40;F;Female;North America;United States;MA;No;No;No;Never;26-100;No;No;Don t know;Not sure;No;No;Don t know;Somewhat easy;Maybe;Maybe;Yes;Yes;Maybe;Maybe;Don t know;No
28/08/2014 11:21;38|-48;40;M;Male;Asia;Thailand;NA;Yes;No;No;Never;6-25;No;Yes;No;No;No;No;Yes;Very easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
28/08/2014 13:48;38|-48;40;F;female;North America;United States;WA;No;Yes;Yes;Sometimes;100-500;No;No;Yes;Yes;Yes;Yes;Yes;Don t know;Maybe;No;Some of them;Yes;No;No;Don t know;Yes
28/08/2014 14:52;38|-48;40;F;Female;North America;United States;WA;No;Yes;Yes;Sometimes;100-500;No;No;Yes;Not sure;Yes;Don t know;Don t know;Don t know;Yes;Maybe;Some of them;No;No;No;Don t know;No
28/08/2014 15:37;38|-48;40;M;M;North America;United States;MI;Yes;No;No;Sometimes;1-5;Yes;Yes;Don t know;Not sure;No;No;Don t know;Somewhat easy;Yes;Maybe;Some of them;No;No;No;Don t know;No
28/08/2014 15:50;38|-48;40;M;M;North America;United States;CA;No;No;No;Never;100-500;No;Yes;Yes;Not sure;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;No
28/08/2014 16:57;38|-48;40;M;m;North America;United States;TN;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;No;No;Yes;No
28/08/2014 16:57;38|-48;40;M;M;North America;United States;IL;No;No;No;Rarely;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;No;No;Some of them;Some of them;No;Maybe;Don t know;No
28/08/2014 17:39;38|-48;40;M;M;North America;United States;TN;No;Yes;Yes;Often;500-1000;Yes;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;Yes;Don t know;No
28/08/2014 23:03;38|-48;40;M;Male;North America;United States;WA;No;Yes;Yes;Sometimes;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Very difficult;Yes;No;Some of them;Some of them;No;Maybe;Don t know;Yes
29/08/2014 00:43;38|-48;40;M;Male;North America;United States;WA;No;Yes;Yes;Sometimes;6-25;No;Yes;Yes;Yes;Don t know;Don t know;Yes;Very easy;Maybe;No;Some of them;Some of them;No;No;Don t know;No
29/08/2014 07:28;38|-48;40;M;Male;North America;United States;IN;No;Yes;Yes;Rarely;6-25;No;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;No;No;Yes;Yes;No;Maybe;Don t know;No
29/08/2014 08:57;38|-48;40;M;Male;North America;United States;ME;No;Yes;Yes;Sometimes;1-5;Yes;Yes;No;No;No;No;Don t know;Don t know;Maybe;Maybe;Some of them;Yes;No;Maybe;No;No
29/08/2014 09:47;38|-48;40;M;male;North America;United States;TN;No;No;No;NA;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don t know;Maybe;No;No;Yes;No;No;Don t know;No
29/08/2014 10:32;38|-48;40;F;female;North America;United States;GA;No;Yes;No;Never;100-500;Yes;Yes;Yes;Yes;Yes;No;Don t know;Don t know;Yes;Yes;No;No;No;No;Don t know;No
29/08/2014 10:55;38|-48;40;M;Male;North America;United States;NC;No;Yes;No;Sometimes;More than 1000;Yes;No;Yes;Not sure;Yes;Don t know;Don t know;Don t know;Yes;Maybe;Some of them;Some of them;No;Maybe;No;No
29/08/2014 11:20;38|-48;40;M;M;North America;United States;WI;No;Yes;Yes;Sometimes;More than 1000;Yes;Yes;Yes;Yes;No;Yes;Don t know;Don t know;Yes;No;No;No;No;Maybe;Don t know;No
29/08/2014 14:09;38|-48;40;M;Male;North America;United States;WA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;Yes;Yes;No;No;No;Maybe;No;Yes
29/08/2014 19:34;38|-48;40;M;male;North America;United States;WA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Not sure;Yes;Don t know;Don t know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;Yes
